300	999.9999252
303.62	999.999886
307.23	999.9998309
310.85	999.9997563
314.47	999.9996587
318.08	999.9995358
321.7	999.9993867
325.32	999.9992128
328.93	999.9990185
332.55	999.9988112
336.17	999.9986013
339.78	999.9984013
343.4	999.9982249
347.02	999.9980852
350.64	999.9979934
354.25	999.9979567
357.87	999.9979782
361.49	999.9980556
365.1	999.9981819
368.72	999.9983463
372.34	999.9985355
375.95	999.9987355
379.57	999.9989329
383.19	999.9991165
386.8	999.9992776
390.42	999.9994107
394.04	999.999513
397.65	999.9995839
401.27	999.9996242
404.89	999.9996359
408.5	999.999621
412.12	999.9995819
415.74	999.9995208
419.35	999.9994406
422.97	999.9993447
426.59	999.9992374
430.21	999.9991241
433.82	999.9990113
437.44	999.9989062
441.06	999.9988158
444.67	999.998746
448.29	999.9987009
451.91	999.9986819
455.52	999.9986869
459.14	999.9987107
462.76	999.9987453
466.37	999.9987811
469.99	999.9988081
473.61	999.998817
477.22	999.9988015
480.84	999.9987585
484.46	999.9986893
488.07	999.9985992
491.69	999.9984968
495.31	999.9983929
498.92	999.9982987
502.54	999.998224
506.16	999.9981758
509.78	999.9981569
513.39	999.9981659
517.01	999.9981976
520.63	999.9982436
524.24	999.9982945
527.86	999.9983411
531.48	999.9983764
535.09	999.9983966
538.71	999.9984015
542.33	999.9983942
545.94	999.9983804
549.56	999.9983669
553.18	999.9983603
556.79	999.9983657
560.41	999.9983865
564.03	999.9984232
567.64	999.9984747
571.26	999.9985382
574.88	999.9986107
578.49	999.9986893
582.11	999.9987717
585.73	999.9988568
589.35	999.9989442
592.96	999.999034
596.58	999.9991263
600.2	999.9992206
603.81	999.999316
607.43	999.9994108
611.05	999.9995028
614.66	999.9995897
618.28	999.9996695
621.9	999.9997403
625.51	999.9998012
629.13	999.9998518
632.75	999.9998925
636.36	999.9999242
639.98	999.999948
643.6	999.9999653
647.21	999.9999775
650.83	999.9999859
654.45	999.9999914
658.06	999.9999949
661.68	999.999997
665.3	999.9999983
668.91	999.9999991
672.53	999.9999995
676.15	999.9999998
679.77	999.9999999
683.38	999.9999999
687	1000
690.62	1000
694.23	1000
697.85	1000
701.47	1000
705.08	1000
708.7	1000
712.32	1000
715.93	1000
719.55	1000
723.17	1000
726.78	1000
730.4	1000
734.02	1000
737.63	1000
741.25	1000
744.87	1000
748.48	1000
752.1	1000
755.72	1000
759.34	1000
762.95	1000
766.57	1000
770.19	1000
773.8	1000
777.42	1000
781.04	1000
784.65	1000
788.27	1000
791.89	1000
795.5	1000
799.12	1000
802.74	1000
806.35	1000
809.97	1000
813.59	1000
817.2	1000
820.82	1000
824.44	1000
828.05	1000
831.67	1000
835.29	1000
838.91	1000
842.52	1000
846.14	1000
849.76	1000
853.37	1000
856.99	1000
860.61	999.9999981
864.22	999.9999961
867.84	999.999992
871.46	999.9999843
875.07	999.99997
878.69	999.9999433
882.31	999.9998972
885.92	999.9998191
889.54	999.9996906
893.16	999.9994857
896.77	999.9991689
900.39	999.9986944
904.01	999.9980058
907.62	999.9970384
911.24	999.9957226
914.86	999.9939911
918.48	999.9917883
922.09	999.9890808
925.71	999.9858696
929.33	999.9821996
932.94	999.9781665
936.56	999.9739173
940.18	999.9696443
943.79	999.9655715
947.41	999.9619357
951.03	999.9589631
954.64	999.9568462
958.26	999.9557229
961.88	999.9556624
965.49	999.9566586
969.11	999.9586325
972.73	999.9614424
976.34	999.9649004
979.96	999.9687928
983.58	999.9729004
987.19	999.9770174
990.81	999.980967
994.43	999.984611
998.04	999.9878544
1001.66	999.9906456
1005.28	999.9929711
1008.9	999.9948489
1012.51	999.9963194
1016.13	999.9974366
1019.75	999.9982604
1023.36	999.99885
1026.98	999.9992596
1030.6	999.9995359
1034.21	999.9997169
1037.83	999.9998319
1041.45	999.9999029
1045.06	999.9999454
1048.68	999.9999702
1052.3	999.9999849
1055.91	999.9999921
1059.53	999.999996
1063.15	999.9999981
1066.76	999.9999991
1070.38	1000
1074	1000
1077.61	1000
1081.23	1000
1084.85	1000
1088.47	1000
1092.08	1000
1095.7	1000
1099.32	1000
1102.93	1000
1106.55	1000
1110.17	1000
1113.78	1000
1117.4	1000
1121.02	1000
1124.63	1000
1128.25	1000
1131.87	1000
1135.48	1000
1139.1	1000
1142.72	1000
1146.33	1000
1149.95	1000
1153.57	1000
1157.18	1000
1160.8	1000
1164.42	1000
1168.04	1000
1171.65	1000
1175.27	1000
1178.89	1000
1182.5	1000
1186.12	1000
1189.74	1000
1193.35	1000
1196.97	1000
1200.59	1000
1204.2	1000
1207.82	1000
1211.44	1000
1215.05	1000
1218.67	1000
1222.29	1000
1225.9	1000
1229.52	1000
1233.14	1000
1236.75	1000
1240.37	1000
1243.99	1000
1247.61	1000
1251.22	1000
1254.84	1000
1258.46	1000
1262.07	1000
1265.69	1000
1269.31	1000
1272.92	1000
1276.54	1000
1280.16	1000
1283.77	1000
1287.39	1000
1291.01	1000
1294.62	1000
1298.24	1000
1301.86	1000
1305.47	1000
1309.09	1000
1312.71	1000
1316.32	1000
1319.94	1000
1323.56	1000
1327.17	1000
1330.79	1000
1334.41	1000
1338.03	1000
1341.64	1000
1345.26	1000
1348.88	1000
1352.49	1000
1356.11	1000
1359.73	1000
1363.34	1000
1366.96	1000
1370.58	1000
1374.19	1000
1377.81	1000
1381.43	1000
1385.04	1000
1388.66	1000
1392.28	1000
1395.89	1000
1399.51	1000
1403.13	1000
1406.74	1000
1410.36	1000
1413.98	1000
1417.6	1000
1421.21	1000
1424.83	1000
1428.45	1000
1432.06	1000
1435.68	1000
1439.3	1000
1442.91	1000
1446.53	1000
1450.15	1000
1453.76	1000
1457.38	1000
1461	1000
1464.61	1000
1468.23	1000
1471.85	1000
