   300.00 999.99592007557760 
   303.62 999.99567494605833 
   307.23 999.99554279520021 
   310.85 999.99553240172554 
   314.47 999.99564058201850 
   318.08 999.99585172451782 
   321.70 999.99613883046527 
   325.32 999.99646579700982 
   328.93 999.99679054743376 
   332.55 999.99706856974706 
   336.17 999.99725643039653 
   339.78 999.99731518210604 
   343.40 999.99721336317577 
   347.02 999.99692979316080 
   350.64 999.99645607655270 
   354.25 999.99579871286414 
   357.87 999.99498028772234 
   361.49 999.99404042465017 
   365.10 999.99303357137933 
   368.72 999.99202612918180 
   372.34 999.99109094961796 
   375.95 999.99030028414927 
   379.57 999.98971790878932 
   383.19 999.98939157518373 
   386.80 999.98934703393900 
   390.42 999.98958469108402 
   394.04 999.99007952258285 
   397.65 999.99078429027622 
   401.27 999.99163551367099 
   404.89 999.99256136769611 
   408.50 999.99348919609565 
   412.12 999.99435446282416 
   415.74 999.99510504700538 
   419.35 999.99570750167516 
   422.97 999.99614599533709 
   426.59 999.99642302660618 
   430.21 999.99655645945268 
   433.82 999.99657543224828 
   437.44 999.99651532016753 
   441.06 999.99641226719905 
   444.67 999.99629781371402 
   448.29 999.99619415234906 
   451.91 999.99611053400758 
   455.52 999.99604129435136 
   459.14 999.99596586095652 
   462.76 999.99585092072004 
   466.37 999.99565472838844 
   469.99 999.99533317943246 
   473.61 999.99484711868195 
   477.22 999.99416997673052 
   480.84 999.99329497672909 
   484.46 999.99223890097778 
   488.07 999.99104648524235 
   491.69 999.98978704177375 
   495.31 999.98854955180286 
   498.92 999.98743341511181 
   502.54 999.98653711519819 
   506.16 999.98594567568080 
   509.78 999.98571960769539 
   513.39 999.98588694119201 
   517.01 999.98643981121756 
   520.63 999.98733177270310 
   524.24 999.98849716658503 
   527.86 999.98984416729866 
   531.48 999.99127470213011 
   535.09 999.99269350410987 
   538.71 999.99401442792760 
   542.33 999.99516513777576 
   545.94 999.99608693151663 
   549.56 999.99673134464126 
   553.18 999.99705409435035 
   556.79 999.99700934244413 
   560.41 999.99654417405804 
   564.03 999.99559673687099 
   567.64 999.99409868052635 
   571.26 999.99198282289990 
   574.88 999.98919589556681 
   578.49 999.98571509425130 
   582.11 999.98156597829700 
   585.73 999.97683827404467 
   589.35 999.97169564816943 
   592.96 999.96637581805817 
   596.58 999.96117860338745 
   600.20 999.95644161304108 
   603.81 999.95250584002099 
   607.43 999.94967632582404 
   611.05 999.94818161709020 
   614.66 999.94814583369714 
   618.28 999.94957105661729 
   621.90 999.95233556555752 
   625.51 999.95621218980750 
   629.13 999.96089835677560 
   632.75 999.96605429801286 
   636.36 999.97134225838852 
   639.98 999.97646036547440 
   643.60 999.98116656454783 
   647.21 999.98529050576985 
   650.83 999.98873381812041 
   654.45 999.99146122951242 
   658.06 999.99348491012859 
   661.68 999.99485227514629 
   665.30 999.99562664997097 
   668.91 999.99587930461985 
   672.53 999.99568266170343 
   676.15 999.99510830961242 
   679.77 999.99422791753420 
   683.38 999.99311527557745 
   687.00 999.99184766006852 
   690.62 999.99050513145050 
   694.23 999.98916711137656 
   697.85 999.98790649682780 
   701.47 999.98678244659914 
   705.08 999.98583171353607 
   708.70 999.98507135783836 
   712.32 999.98448380408990 
   715.93 999.98403770343850 
   719.55 999.98368509812144 
   723.17 999.98337511464774 
   726.78 999.98306588616242 
   730.40 999.98273230354107 
   734.02 999.98236995417813 
   737.63 999.98199282707753 
   741.25 999.98162534765845 
   744.87 999.98129059783253 
   748.48 999.98099774704633 
   752.10 999.98073219007438 
   755.72 999.98045149427151 
   759.34 999.98008905152244 
   762.95 999.97956556137865 
   766.57 999.97880654156256 
   770.19 999.97776242421912 
   773.80 999.97642684765844 
   777.42 999.97484881091123 
   781.04 999.97313526666494 
   784.65 999.97144274234904 
   788.27 999.96995871648699 
   791.89 999.96887578222083 
   795.50 999.96836323978130 
   799.12 999.96854145032455 
   802.74 999.96946347761866 
   806.35 999.97110820957641 
   809.97 999.97338318773552 
   813.59 999.97614143316980 
   817.20 999.97920150364791 
   820.82 999.98237254627520 
   824.44 999.98547715926441 
   828.05 999.98836912800766 
   831.67 999.99094401465436 
   835.29 999.99314223191027 
   838.91 999.99494565351335 
   842.52 999.99636970482970 
   846.14 999.99745385057395 
   849.76 999.99824886851843 
   853.37 999.99881220574707 
   856.99 999.99919795506787 
   860.61 999.99945371578906 
   864.22 999.99961852248987 
   867.84 999.99972245538254 
   871.46 999.99978735306195 
   875.07 999.99982810877077 
   878.69 999.99985415739945 
   882.31 999.99987090081572 
   885.92 999.99988094089042 
   889.54 999.99988507813168 
   893.16 999.99988308775607 
   896.77 999.99987499614519 
   900.39 999.99985840232387 
   904.01 999.99983427393147 
   907.62 999.99980278311864 
   911.24 999.99976489272808 
   914.86 999.99972237856241 
   918.48 999.99967775130858 
   922.09 999.99963397592069 
   925.71 999.99959448140578 
   929.33 999.99956241358927 
   932.94 999.99954045471566 
   936.56 999.99953040349101 
   940.18 999.99953288942720 
   943.79 999.99954721829647 
   947.41 999.99957137016008 
   951.03 999.99960214370913 
   954.64 999.99963538765905 
   958.26 999.99966641819356 
   961.88 999.99969027034672 
   965.49 999.99970211724224 
   969.11 999.99969757932593 
   972.73 999.99967307097540 
   976.34 999.99962609627778 
   979.96 999.99955556610200 
   983.58 999.99946208393908 
   987.19 999.99934816154519 
   990.81 999.99921829802918 
   994.43 999.99907885222808 
   998.04 999.99893765878835 
  1001.66 999.99880338337209 
  1005.28 999.99868459187314 
  1008.90 999.99858904774271 
  1012.51 999.99852253223105 
  1016.13 999.99848835905038 
  1019.75 999.99848702614452 
  1023.36 999.99851563152527 
  1026.98 999.99857028044130 
  1030.60 999.99864424378040 
  1034.21 999.99873007111046 
  1037.83 999.99881975779635 
  1041.45 999.99890511501292 
  1045.06 999.99897758381439 
